id,title,rating,date,body,sentiment,category,satisfied
2343,parfait ,5,2024-05-31 00:00:00+00:00,Parfaitement parfait ,Positive,Uncategorized,1
2344,TOUJOURS TOP POUR MOI,5,2024-05-31 00:00:00+00:00,TOUJOURS TOP POUR MOI,Positive,Uncategorized,1
2345,Parfait,5,2024-05-31 00:00:00+00:00,Parfait et rapide,Positive,Uncategorized,1
2346,Parfait conforme à l'annonce,5,2024-05-31 00:00:00+00:00,Parfait conforme à l'annonce ,Positive,Uncategorized,1
2347,Je suis très content,5,2024-05-31 00:00:00+00:00,"Je suis très content, j’ai reçu mes commandes, même si ils ont un souci vous intervient pour régler. Merci",Positive,Uncategorized,1
2348,Très bon site ,5,2024-05-31 00:00:00+00:00,"Très bon site . Lorsque j es u un soucis avec un article le vendeur a toujours répondu. Je trouve ça bien lorsque vous achetez certains articles, vous récupérez de l argent . Je recommande fortement.",Positive,Uncategorized,1
2349,Transaction rapide avec suivi,5,2024-05-31 00:00:00+00:00,Transaction rapide avec suivi ,Positive,Uncategorized,1
2350,Excellentes expériences d'achat :),5,2024-05-31 00:00:00+00:00,"Cela fait longtemps que j'achète sur rakuten et je n'ai jamais été déçu, car en cas de problème ou litige avec les vendeurs concernant un achat effectué, on peut compter sur l'équipe si l'on ne parvient pas à une solution acceptable pour les 2 parties, car rakuten prends les choses en main à partir de ce moment là.",Positive,Uncategorized,1
2351,. bien ,4,2024-05-31 00:00:00+00:00,"Globalement très satisfaisant, rapide, efficace et les livres sont dans l'état annoncé sauf une fois et l'expéditeur, pro, m'a remboursée.",Positive,Books,1
2352,Éviter les ventes jusqu a 25 euros c est l arnaquee ,5,2024-05-31 00:00:00+00:00,"Bien pour cet achat,mais pour une vente de 25e j ai été taxé de 25%j ai touché que 17e horrible ,très déçu.je ne fais plus de vente sur ce site frauduleux.",Positive,Uncategorized,1
2353,Parfait,5,2024-05-31 00:00:00+00:00,Les livres etaient très propres l emballage impeccable pour un petit prix,Positive,Books,1
2354,Excellente réactivité au problème de…,5,2024-05-31 00:00:00+00:00,Excellente réactivité au problème de livraison ,Positive,Uncategorized,1
2355,Commande ,5,2024-05-31 00:00:00+00:00,Tout c est très bien passé. Inscription rapide et sans problème. Bon vendeur. Livraison rapide. ,Positive,Uncategorized,1
2356,Blend cups pour blender Magimix,5,2024-05-31 00:00:00+00:00,"Achat d'occasion en très bon état : bonne description , arrivé rapidement et vendu dans son emballage d'origine. Je recommande ce vendeur",Positive,Uncategorized,1
2357,Ça fait presque 10 ans que je suis…,5,2024-05-31 00:00:00+00:00,Ça fait presque 10 ans que je suis clients Rakuten au top même sur les litiges qui sont rares quand il y en n’a ,Positive,Uncategorized,1
2358,Produit conforme et rapidité…,5,2024-05-31 00:00:00+00:00,Produit conforme et rapidité d'expédition ,Positive,Uncategorized,1
2359,C'est une bonne expérience,5,2024-05-31 00:00:00+00:00,"C'est une bonne expérience, j'ai trouvé ce que j'en ai vraiment besoin.
Merci 🤩 ",Positive,Uncategorized,1
2360,Grand choix,4,2024-05-31 00:00:00+00:00,Grand choix. Délais de réception très correct! Parfait! Merci à vous -:),Positive,Uncategorized,1
2361,Très bien,5,2024-05-31 00:00:00+00:00,Très bien. Produit Correspond à la description. Livraison rapide. ,Positive,Uncategorized,1
2362,Rakuten est une excellente plateforme pour l’achat de livres,5,2024-05-31 00:00:00+00:00,"L’achat de livres chez Rakuten est absolument parfait !
Lors d’un léger différend avec un vendeur la réaction a été immédiate et s’est très vite bien résolu.",Positive,Books,1
2363,Le livre commandé est en parfait état,5,2024-05-31 00:00:00+00:00,"Le livre commandé est en parfait état, cela justifie pleinement le marché de l'occasion d'autan que le prix livraison comprise est inférieur au neuf. Désolé pour les auteurs.",Positive,Books,1
2364,Facilité d'utilisation,5,2024-05-12 00:00:00+00:00,Facilité d'utilisation ,Positive,Uncategorized,1
2365,Site sérieux,5,2024-05-30 00:00:00+00:00,"Site très sérieux! Vendeur sérieux. Commande arrivée rapidement. Article comme décrit.
Je suis très satisfait.",Positive,Uncategorized,1
2366,Ce que j'attendais,5,2024-05-30 00:00:00+00:00,RAS très bien,Positive,Uncategorized,1
2367,Trop bien ,5,2024-05-22 00:00:00+00:00,Matériel très bon tout a fait a mais attente de bonne calitter ,Positive,Uncategorized,1
2368,C'est pas mal,4,2024-05-30 00:00:00+00:00,C'est pas mal,Positive,Uncategorized,1
2369,"Attention Vendeur ""PRO"" de l'arnaque",1,2024-03-01 00:00:00+00:00,"Référence (SAV) : 890690312
Achat d'un téléphone neuf auprès d'un vendeur ""PRO""
En panne au bout de 3 mois, défaillance de l'écran
Retour à mes frais à la demande du vendeur
Me confirme que cela vient bien de l'écran puis...plus rien , le vendeur ne répond plus à mes mails.
Service client Rakuten inexistant.
Si vous avez autant de chance que moi évitez ce site.",Neutral,Uncategorized,0
2370,Je recommande Rakuten,5,2024-05-30 00:00:00+00:00,"Facilite de recherche sur le site
Bon etat des produits achetes
Vendeurs consiencieux pour les emballages",Positive,Uncategorized,1
2371,Commande ,5,2024-05-30 00:00:00+00:00,Tout c'est bien passé ,Positive,Uncategorized,1
2372,"Toujours au top, un site excellent ",5,2024-05-30 00:00:00+00:00,"Toujours au top,nun site excellent tout est clair et bien pensé ! ",Positive,Uncategorized,1
2373,Lectrice assidue,4,2024-05-30 00:00:00+00:00,"J'apprécie ces achats de second choix, car cela évite le gaspillage. C'est intéressant pour le vendeur et si les prix sont bas, extrêmement intéressant pour l'acheteur.
Je sélectionne un livre au départ puis je regarde la vitrine du vendeur pour choisir d'autres livres, afin d'amortir les frais de livraison. Cela me fait aussi découvrir des livres que je ne connaissais pas. Le site de Rakuten me pose des problèmes, car vos encarts ""publicitaires"" sont trop importants et m'ont gênée. Je ne souhaitais pas prendre la garantie, mais je n'ai pu la supprimer. Ce qui a augmenté le prix d'achat d'un unique livre !",Positive,Books,1
2374,Tout s'est bien déroulé,5,2024-05-30 00:00:00+00:00,"Tout s'est bien déroulé, rien à redire",Positive,Uncategorized,1
2375,je suis satisfaite mais je voudrais une facture pour les 2 évangiles avec les frais de port - merci ,5,2024-05-22 00:00:00+00:00,les propositions sont très intéressantes pour retrouver des livres qui ne sont plus publiés et qui aident pour réfléchir et travailler .,Positive,Books,1
2376,3 semaines avant de recevoir une simple…,1,2024-05-22 00:00:00+00:00,"3 semaines avant de recevoir une simple coque de téléphone et deux protèges écran...3 semaines!
Les protèges écran sont très mauvais;Impossible de faire l'empreinte ou reconnaissance du visage.
Bref extrêmement déçu de ce fournisseur.",Neutral,Uncategorized,0
2377,Rakuten m’a donné la possibilité…,5,2024-05-30 00:00:00+00:00,Rakuten m’a donné la possibilité d’acheter plusieurs livres à prix très abordables . Service impeccable ,Positive,Books,1
2378,Commande facile,5,2024-05-25 00:00:00+00:00,"Commande facile, on trouve facilement les explications, et les réponses aux questions sont assez rapides.",Positive,Uncategorized,1
2379,Produit conforme à la cde,5,2024-05-30 00:00:00+00:00,Produit conforme à la cde,Positive,Uncategorized,1
2380,Bon rapport qualité-prix.,5,2024-05-30 00:00:00+00:00,Bon rapport qualité-prix.,Positive,Uncategorized,1
2381,Bonjour je recommence mon expérience…,5,2024-05-30 00:00:00+00:00," Bonjour je recommence mon expérience avec Rakuten :prix imbattable ,livraison gratuite et article conforme à la description merci Rakuten 👍",Positive,Uncategorized,1
2382,Parfait,5,2024-05-30 00:00:00+00:00,"Annonce claire, envoi rapide (malgré la distance) et soigné. 
Le suivi du colis à chaque étape est sérieux. 
L’article était neuf comme décrit dans l’annonce. ",Positive,Uncategorized,1
2383,TOUT EST OK ,5,2024-05-30 00:00:00+00:00,TOUT EST OK . la gestion est parfaite tout est conforme à mes attentes ; continuez comme cela et vos clients serons conquis ; a refaire !,Positive,Uncategorized,1
2384,Pieces détachées carburateur,5,2024-05-30 00:00:00+00:00,Rien à redire,Positive,Uncategorized,1
2385,Effecacite et rapiditea considération de…,5,2024-05-30 00:00:00+00:00,Rapidité de prise en considération de la commande avec un Maximum d'informations pour le consommateur ,Positive,Uncategorized,1
2386,Aucun défaut,5,2024-05-30 00:00:00+00:00,"Rapidité, courtoisie, mode d'expédition excellent.",Positive,Uncategorized,1
2387,parfait,5,2024-05-30 00:00:00+00:00,"commande facile, livraison rapide, objet en très bon état",Positive,Uncategorized,1
2388,Bonne transaction,5,2024-05-30 00:00:00+00:00,"Bonne transaction. Les articles sont arrivés à l'heure et bien emballés.
Reste toutefois des prix élevés au regard de certaines offres équivalentes sur d'autres e-marchands.",Positive,Uncategorized,1
2389,reçu très rapidement.,5,2024-05-30 00:00:00+00:00,reçu très rapidement.,Positive,Uncategorized,1
2390,Service client inexistant ,1,2024-05-22 00:00:00+00:00,"Service client inexistant , appelez les ils raccrochent !! 
bravo les mecs ne changez rien ! ",Neutral,Uncategorized,0
2391,Magnifique chez rakutenur une première tout c'est bien…,5,2024-05-30 00:00:00+00:00,"Pour une première tout c'est bien passé, qualité du matériel, délais, soins à l'emballage. Continuez ce sens. ",Positive,Uncategorized,1
2392,Achat sans aucun souci,5,2024-05-30 00:00:00+00:00,"Achat sans aucun souci, qualité au rendez-vous, rapidité de transaction et de livraison ! ",Positive,Uncategorized,1
2393,Achat téléphone portable neuf chez un professionnel,1,2024-04-05 00:00:00+00:00,"Dans le futur, plus jamais RAKUTEN.
Je ne désire pas de réponse à cet avis, venant de Rakuten.
Cet avis est rédigé seulement pour acheteurs à venir.

Il y eu un pb sur l'article neuf acheté il y a 1 mois 1/2 auprès d'un PRO, avec une garantie de 2 ans, SAV923857473, RAKUTEN, en tant que site d'hébergements, m'annonce que ce pb doit être réglé via le vendeur.
J'ai passé des heures avec le chatbot Rakuten, géré je pense par un robot/IA, qui a essayé la meilleure façon de me passer de ses services
J'ai eu un  prolongement avec divers ambassadeurs, qui m'ont donné vu mon insistance, le mail du vendeur
Le vendeur a été très peu coopératif.
Après multitude de mails vers ce vendeur, celui ci a finalement consenti à m'écrire ""Bonjour, cher client. Veuillez demander au client de renvoyer le produit à notre entrepôt et nous nous chargerons de la garantie pour lui""(je n'ai rien changé de cette phrase).
Message peu compréhensible pour moi, je lui ai réclamé l'adresse de l'entrepôt, pas de réponse à ce jour.
J'ai établi une feuille de réclamation auprès de Rakuten, pas de réponse ou réponse bateau.

J'ai résolu le pb, je m'assois dessus pour la prise en compte de la garantie, ayant un besoin urgent de ce téléphone.
J'ai fait faire un devis de réparation celui-ci a émis de fortes réserves quant à l'état Neuf du téléphone.
Finalité de la chose: j'en ai acheté un autre, chez un vendeur non internet


",Neutral,Uncategorized,0
2394,rapide et soigné.,5,2024-05-30 00:00:00+00:00,ma commande a été très rapide et soigné.,Positive,Uncategorized,1
2395,ACHAT CONFORME A MES ATTENTES,5,2024-05-30 00:00:00+00:00,Très bonne transaction. Envoi rapide,Positive,Uncategorized,1
2396,"Office 2021 à ce prix, incroyable !",5,2024-05-30 00:00:00+00:00,"En une semaine, ça fait le 2ème Office Pro 2021 que je commande pour deux ordinateurs différents. Lien de téléchargement et instructions pour installer reçus en moins de 30 min. Pas de pb pour activer. Top !",Positive,Uncategorized,1
2397,R.A.S,5,2024-05-30 00:00:00+00:00,R.A.S. La transaction s'est déroulée sans problème.  ,Positive,Uncategorized,1
2398,Je recommande ,5,2024-05-30 00:00:00+00:00,Très bons service et vendeur.,Positive,Uncategorized,1
2399,Je suis plutôt satisfaite de leurs…,5,2024-05-30 00:00:00+00:00,Je suis plutôt satisfaite de leurs services . ,Positive,Uncategorized,1
2400,Commande reçue en temps  voulu et…,5,2024-05-30 00:00:00+00:00,Commande reçue en temps  voulu et conforme à l offre. Parfait,Positive,Uncategorized,1
2401,On nous induit en erreur en nous…,2,2024-05-30 00:00:00+00:00,"On nous induit en erreur en nous faisant acheter une garantie (sans doute par ailleurs fort peu utile) au moment de l'achat. L'achat de cette option est semble-t-il volontairement présentée de façon ambiguë, pour être achetée sans qu'on s'en soit rendu compte. Ecoeurant, inacceptable, indigne... ce genre de pratique ambigüe est ou mériterait d'être interdite. ",Neutral,Uncategorized,0
2402,Envoie rapide et sérieux,5,2024-05-30 00:00:00+00:00,Envoie rapide et sérieux ,Positive,Uncategorized,1
2403,Suis mécontente de l'adhésion qui m'a…,3,2024-05-30 00:00:00+00:00,Suis mécontente de l'adhésion qui m'a été imputée d'office à des extensions de garantie sans même que je sois prévenue avant de régler et/ou que je sois rendue destinataire a posteriori des CG !,Neutral,Uncategorized,0
2404,Mode de contact et achat recommandable. ,5,2024-05-30 00:00:00+00:00,Mise en relation avec un interlocuteur convenant à mon besoin et assurance du bon déroulement de la transaction. ,Positive,Uncategorized,1
2405,Achat parfait,5,2024-05-30 00:00:00+00:00,Achat parfait. Mobile le moins cher sur le marché. Envoyé rapidement et parfaitement emballé. ,Positive,Uncategorized,1
2406,Tout est ok !,5,2024-05-30 00:00:00+00:00,Articles conformes à la commande et livraison rapide. Bien joué 👍😉,Positive,Uncategorized,1
2407,Commande facile,5,2024-05-30 00:00:00+00:00,"Commande facile, envoi très rapide et sécurisé. ",Positive,Uncategorized,1
2408,Pas de mauvaise surprise,5,2024-05-30 00:00:00+00:00,Pas de mauvaise surprise ,Positive,Uncategorized,1
2409,J'ai trouvé ce que je voulais assez…,5,2024-05-30 00:00:00+00:00,J'ai trouvé ce que je voulais assez facilement et la suite s'est déroulée sans souci (paiement et livraison),Positive,Uncategorized,1
2410,excellent livraison paquet bien proteger,5,2024-05-30 00:00:00+00:00,excellent livraison paquet bien proteger ,Positive,Uncategorized,1
2411,Transaction effectuée avec simplicité…,5,2024-05-30 00:00:00+00:00,Transaction effectuée avec simplicité et efficacité ,Positive,Uncategorized,1
2412,Livraison très rapide et conforme à la…,4,2024-05-30 00:00:00+00:00,Livraison très rapide et conforme à la description. ,Positive,Uncategorized,1
2413,Livraison et tarifs compétitifs.,5,2024-05-30 00:00:00+00:00,"Livraison et tarifs compétitifs.
Il manque juste un facture avec TVA",Positive,Uncategorized,1
2414,Bravo et merci à Rakuten France pour son professionnalisme !,5,2024-05-30 00:00:00+00:00,"Je mets 5 étoiles à Rakuten France car c'est une plate-forme d'achats très professionnelle. J'ai passé de nombreuses commandes chez Rakuten et je n'ai jamais eu le moindre problème. Les vendeurs sont sérieux et le fait de pouvoir les noter en fonction de la qualité des produits reçus, de l'emballage, du suivi de l'expédition est un gros avantage pour l'acheteur. Si je viens noter cette plate-forme, c'est pour partager mon expérience positive qui peut-être permettra à d'éventuels acheteurs de consulter l'impressionnant catalogue de produits. Bravo et merci à Rakuten France.",Positive,Uncategorized,1
2415,Ravie,5,2024-05-30 00:00:00+00:00,Produits de qualité (même si d'occasion). Les vendeurs sont impliqués et engagés auprès de leurs clients et l'entreprise. Les colis slnt livrés dans les temps et les produits emballés avec soin.,Positive,Uncategorized,1
2416,rapidité,5,2024-05-30 00:00:00+00:00,"rapidité, efficacité du service proposé",Positive,Uncategorized,1
2417,Bonjour ça pas été compliqué merci et…,5,2024-05-30 00:00:00+00:00,Bonjour ça pas été compliqué merci et bonne journée merci .,Positive,Uncategorized,1
2418,Premier achat chez Rakuten d'un produit…,5,2024-05-30 00:00:00+00:00,Premier achat chez Rakuten d'un produit électronique et je n'ai pas été décu le produit a été livré très rapidement et le produit était totalement conforme à la description,Positive,Uncategorized,1
2419,Colis parfait,5,2024-05-30 00:00:00+00:00,Colis parfait. Délais de livraison respectés. Disque en bon état. Film exceptionnel qui a marqué l'histoire de Hammer Films.,Positive,Uncategorized,1
2420,Transaction parfaite,5,2024-05-30 00:00:00+00:00,Transaction parfaite. Objet conforme à la description. Excellente communication. Rapidité. A recommander +++,Positive,Uncategorized,1
2421,L’utilisation du porte monnaie rend…,5,2024-05-30 00:00:00+00:00,"L’utilisation du porte monnaie rend l’étape aisée. Ciblage des vendeurs respectueux . Rapidité, état de l’objet.
Merci ",Positive,Uncategorized,1
2422,Fiabilité et rapidité !,5,2024-05-30 00:00:00+00:00,Fiabilité et rapidité !,Positive,Uncategorized,1
2423,service impeccable ,5,2024-05-30 00:00:00+00:00,"Service impeccable. Rapide, fiable, produits reçus en parfait état. ",Positive,Uncategorized,1
2424,Rakuten est pratique,5,2024-05-30 00:00:00+00:00,"Rakuten est pratique pour trouver des choses d'occasion que l'on trouve pas ailleurs. C'est souvent plus cher que sur le bon coin, mais c'est beaucoup plus pratique et sûr je pense. Je n'ai jamais eu aucun soucis avec un vendeur ou un acheteur",Positive,Uncategorized,1
2425,Colis en bon état et bien emballé.,5,2024-05-30 00:00:00+00:00,Colis en bon état et bien emballé.,Positive,Uncategorized,1
2426,Choix des articles et rapidité d'envoi,5,2024-05-30 00:00:00+00:00,Choix des articles et rapidité d'envoi ,Positive,Uncategorized,1
2427,Transaction réalisée avec succès ,5,2024-05-30 00:00:00+00:00,"Transaction réalisée avec succès, nous utilisons régulièrement la plateforme Rakuten et nous sommes toujours satisfaits ! ",Positive,Uncategorized,1
2428,Parfaitt toujours satisfaite avec…,5,2024-05-30 00:00:00+00:00,Parfaitt toujours satisfaite avec rakuten ,Positive,Uncategorized,1
2429,tout c est bien passé  . nickel,5,2024-05-30 00:00:00+00:00,"tout c est bien passé . l article était en réapprovisionnement,  et en fin de compte il n à pas tarder ",Positive,Uncategorized,1
2430,Rien à redire,5,2024-05-29 00:00:00+00:00,Facilité de commande. Réactivité du vendeur. Délai de livraison excellent.,Positive,Uncategorized,1
2431,Qualité du livre ancien,5,2024-05-30 00:00:00+00:00,Qualité du livre ancien,Positive,Books,1
2432,Bonne transaction,5,2024-05-30 00:00:00+00:00,"Bonne transaction entre le moment de la commande et la réception.
Petit bémol j'avais posé une question sur le type de colis que je recevrai mais la réponse ne correspondait pas car on m'a demandé mon numéro de commande alors que je n'avais pas encore commandé vu que je posais une question sur le type de colis. Donc jai commandé sans avoir la réponse. Sinon tout ok.",Positive,Uncategorized,1
2433,rapide et livre correspondant à mon espérance,5,2024-05-30 00:00:00+00:00,rapide et livre correspondant à mon espérance,Positive,Books,1
2434,Rapide efficace produit de qualité,5,2024-05-30 00:00:00+00:00,Rapide efficace produit de qualité ,Positive,Uncategorized,1
2435,achat en toute confiance,4,2024-05-30 00:00:00+00:00,"Achat sans encombre, reception rapide, produit en bel état.",Positive,Uncategorized,1
2436,Livraison rapide,5,2024-05-18 00:00:00+00:00,"Livraison rapide, emballage extra et produit comme neuf. Excellent vendeur.",Positive,Uncategorized,1
2437,"Ras, conforme à la commande ",5,2024-05-20 00:00:00+00:00,"Ras, produit et délai conformes",Positive,Uncategorized,1
2438,"parfait  , très bien",5,2024-05-22 00:00:00+00:00,"parfait , facile et rapide , bon contact",Positive,Uncategorized,1
2439,Eviter d'acheter chez RAKUTEN mauvaise…,1,2024-05-20 00:00:00+00:00,Eviter d'acheter chez RAKUTEN mauvaise expérience après l'achat du S21 5G toujours garantie et présente un défaut de fabrication et à ce jour RAKUTEN ne veut pas prendre en charge les réparations alors que le S21 est toujours sous garantie. il se couvre derrière un vendeur fantome.Je vous conseille d'acheter sur une autre plateforme.,Neutral,Uncategorized,0
2440,Très satisfaite livraison rapide…,5,2024-05-22 00:00:00+00:00,Très satisfaite livraison rapide service très bien . Je fais empilement confiance à Rakuten. Merci pour votre sérieux.,Positive,Uncategorized,1
2441,Tour m'a satisfaite,5,2024-05-22 00:00:00+00:00,Tour m'a satisfaite ,Positive,Uncategorized,1
2442,Top!,5,2024-05-22 00:00:00+00:00,"Tout s'est très bien passé. Recherche des articles qui m'intéressaient, choix entre plusieurs vendeurs, prix attractifs et rapidité d'expédition. C'est parfait, merci!",Positive,Uncategorized,1
2443,Site sérieux,5,2024-05-22 00:00:00+00:00,Site sérieux. Bonne gamme de choix,Positive,Uncategorized,1
2444,Achat sans problème.,5,2024-04-22 00:00:00+00:00,Achat sans problème.,Positive,Uncategorized,1
2445,Réclamation refusée,1,2023-11-19 00:00:00+00:00,"Le 19-nov 2023, le service client a refusé ma réclamation concernant un disque dur.  Je n'ai pas reçu le modèle indiqué dans le titre de l'annonce. J'avais pourtant indiqué dans ma réclamation la différence de références. J'avais pourtant pris votre extension de garantie. Je ne prendrai plus le risque de passer par vos services, sauf pour quelques euros < 2 € peut-être.
Désolé, il est plus facile de perdre un client que d'en regagner un. EN tout cas, ce ne sera pas moi.",Neutral,Uncategorized,0
2446,Les livraisons sont arrivées rapidement…,5,2024-05-22 00:00:00+00:00,Les livraisons sont arrivées rapidement et les livres étaient conformes à l’état indiqué!,Positive,Books,1
2447,Très bien ,5,2024-05-22 00:00:00+00:00,Très bien ! Conforme à la description. Ma commande est arrivée rapidement. Bon rapport qualité prix ! Merci ! ,Positive,Uncategorized,1
2448,Je recommande.,5,2024-05-30 00:00:00+00:00,Commandes honorées sauf une (désistement du vendeur). Pas de soucis sur aucune commande. Beaucoup de choix et livraison dans les temps.,Positive,Uncategorized,1
2449,l'efficacité,5,2024-05-22 00:00:00+00:00,"Je suis satisfaite,le livre reçu est en très bon état,je l'ai reçu rapidement.Rien d'autre à dire,je suis cliente depuis longtemps,et je continue.
Merci",Positive,Books,1
2450,commande sur le site en directe et recu…,4,2024-05-27 00:00:00+00:00,"commande sur le site en directe et recu par mondial relay . une petite reserve car au debut la connection ne se faisait pas et la demande pour rentrer comme noveau client ne fonctionnait pas 
",Positive,Uncategorized,1
2451,Parfait,5,2024-05-22 00:00:00+00:00,"Parfait, rapide",Positive,Uncategorized,1
2452,On trouve toujours l'article que l'on…,5,2024-05-22 00:00:00+00:00,On trouve toujours l'article que l'on veut. J'apprécie le sérieux de rakuten.,Positive,Uncategorized,1
2453,rapide et pratique en point relais.,5,2024-05-22 00:00:00+00:00,rapide et pratique en point relais.,Positive,Uncategorized,1
2454,Satisfaction de cette transaction.,5,2024-05-22 00:00:00+00:00,Satisfait d'avoir acheter ce produit.,Positive,Uncategorized,1
2455,S20 fe ,5,2024-05-22 00:00:00+00:00,Conforme à la commande ,Positive,Uncategorized,1
2456,Très bon contact avec le vendeur,5,2024-05-22 00:00:00+00:00,Très bon contact avec le vendeur. Délai et service impeccable !,Positive,Uncategorized,1
2457,Très satisfaite de ma commande.,5,2024-05-22 00:00:00+00:00,"Très satisfaite de ma commande.
Le livre était en parfait état.",Positive,Books,1
2458,Satisfaite de cet achat,5,2024-05-22 00:00:00+00:00,Mon achat c'est très bien passer je suis satisfaite de cet achat sur Rakuten.,Positive,Uncategorized,1
2459,je ne vois pas ce que avoir acheté un…,5,2024-05-22 00:00:00+00:00,"je ne vois pas ce que avoir acheté un bidon d'huile peut apporter comme expérience extraordinaire même en passant par RAKUTEN
  Cordialement
   ",Positive,Uncategorized,1
2460,Bon site fiable pour l'acquisition…,5,2024-05-22 00:00:00+00:00,"Bon site fiable pour l'acquisition d'ouvrages d'occasion, utilisé depuis des années, simple et efficace. Merci !!",Positive,Uncategorized,1
2461,Je suis toujours contente de mes achats…,5,2024-05-19 00:00:00+00:00,Je suis toujours contente de mes achats rakuten. Jamais rien à redire sur mes achats toujours conformes à la description et lorsqu'une commande ne peut aboutir je suis prévenue très vite. Pour moi tout est fluide et très correct.,Positive,Uncategorized,1
2462,Rapide et très bien,5,2024-05-22 00:00:00+00:00,Rapide et très bien,Positive,Uncategorized,1
2463,Pas de réponse à ma réclamation,1,2024-04-24 00:00:00+00:00,"Depuis 6 mois je vends mes livres sur RAKUTEN sous le nom de buis46. Or,le Service Clients VENDEURS Rakuten s’oppose toujours à recevoir mes  messages en faisant apparaître le message « Vous n’avez encore effectué aucun ACHAT « 
J’avais signalé ce dysfonctionnement le 24 avril via le compte de mon mari lire 46. Je reste sans réponse.


",Neutral,Books,0
2464,Tous les produits disponibles sur notre…,5,2024-05-22 00:00:00+00:00,"Tous les produits disponibles sur notre site sont neufs ou d'occasion et offerts à des prix très compétitif, communication aisée et efficace avec les clients.",Positive,Uncategorized,1
2465,Rapide et tres satisfaite,5,2024-05-22 00:00:00+00:00,Rapide et tres satisfaite ,Positive,Uncategorized,1
2466,Bon produit et livraison sans problème.,5,2024-05-21 00:00:00+00:00,Bon produit et livraison sans problème.,Positive,Uncategorized,1
2467,Hallucinant ,1,2024-05-22 00:00:00+00:00,"Pour mon premier achat chez vous.
J'ai reçu un  téléphone avec un faux écran Samsung S22 ultra, On dirait que si une tentative d'escroquerie heureusement que je connais bien les produits Samsung.j'espère que la plupart des vendeurs de Rakuten, ils sont sérieux .",Neutral,Uncategorized,0
2468,Rapide et sérieux rien à redire,5,2024-05-22 00:00:00+00:00,Rapide et sérieux rien à redire ,Positive,Uncategorized,1
2469,Tout est parfait,5,2024-05-22 00:00:00+00:00,Tout est parfait. Excellent rapport qualité prix. ,Positive,Uncategorized,1
2470,Produit conforme à ma recherche,5,2024-05-22 00:00:00+00:00,j'ai trouvé le produit que je cherchais.,Positive,Uncategorized,1
2471,Les commandes sont conformes aux…,5,2024-05-22 00:00:00+00:00,Les commandes sont conformes aux annonces depuis que je commandes ,Positive,Uncategorized,1
2472,État conforme et reçus dans les délais…,5,2024-05-22 00:00:00+00:00,État conforme et reçus dans les délais annonces,Positive,Uncategorized,1
2473,tres satisfaite,5,2024-05-22 00:00:00+00:00,"tres satisfaite
",Positive,Uncategorized,1
2474,Rapidité,5,2024-05-22 00:00:00+00:00,"A 2 reprises j'ai commandé des vitres protectrices pour mon téléphone, je les ai reçues très rapidement",Positive,Uncategorized,1
2475,Top pour acheter d'occasion ,5,2024-05-22 00:00:00+00:00,"Achat de livres d'occasion en toute confiance 
",Positive,Books,1
2476,Super envoi,5,2024-05-22 00:00:00+00:00,"Super envoi, rapide, emballage au top!",Positive,Uncategorized,1
2477,Livres,5,2024-05-22 00:00:00+00:00,Satisfait sur la commande et la livraison ,Positive,Uncategorized,1
2478,Très bonne expérience,5,2024-05-29 00:00:00+00:00,"Facilité de commande, facilité de paiement. Envoi rapide",Positive,Uncategorized,1
2479,Commande de dvd ,5,2024-05-22 00:00:00+00:00,Rien à redire sa fait longtemps que je commande chez vous,Positive,Uncategorized,1
2480,Impeccable,5,2024-05-22 00:00:00+00:00,Impeccable. rapide et efficace. livre en très bon état.,Positive,Books,1
2482,prix intéressant ,5,2024-05-22 00:00:00+00:00,prix intéressant livraison rapide bonne communication des vendeurs  .,Positive,Uncategorized,1
2483,Produits conformes à la description,5,2024-05-22 00:00:00+00:00,Produits conformes à la description ,Positive,Uncategorized,1
2484,Toujours eu satisfaction.,5,2024-05-22 00:00:00+00:00,Toujours eu satisfaction.,Positive,Uncategorized,1
2486,A se jour,5,2024-04-25 00:00:00+00:00,"A se jour, mes commendes on toujours été respectée et conformes a mes attentes.",Positive,Uncategorized,1
