id,title,rating,date,body,sentiment,category,satisfied
287,Qualité médiocre du service après vente,1,2020-07-06 12:31:35+00:00,"J'ai fait plusieurs achat tout était jusque la correcte sur le site aliexpress mais malheureusement sur ma derniere commande la poste ne pas livré du coup impossible de me faire rembourser un achat que je n'ai jamais reçu
Conseil n'achetez surtout pas des produits chères.....",Negative,Uncategorized,0
288,piètre service,1,2020-07-02 18:22:01+00:00,"j'ai passé plusieurs fois des commandes et il est vrai que j'ai toujours reçu les produits. Mais la dernière commande une catastrophe je suis toujours en attente d'un power bank à 15€ et de 2 protection pour mon smartphone 9€ soit 24€ commandés en Février dernier et toujours pas reçu , ce n'est pas trop la somme qui me pose problème c'est la manière qu'ils traitent mes demandes, ils n'en ont rien à faire c'est désolant de voir le manque de respect pour leurs client. Bien évidement je ne passerai plus jamais de commandes chez eux.",Positive,Uncategorized,0
289,Faite atention à se cite d'arnaque  que…,1,,"Faite atention à se cite d'arnaque  que le service alibaba protège les chinois sur leur cite il save qu'ils on des arnaqueurs et il y à aucun assurance pour votre marchandise non reçu 
c'est juste de la fausse publicîté payer par paypal !!  vous serez plus protéger que cette entreprise qui protège  la protection des arnaqueurs chinois. Les acheteurs perdre tout achat et argant.  Moi j' ai perdu des achats qui ont même pas été livrer à mon adresse au canada il voie bien le service alibaba que ma marchandise n'a pas été livrer à mon adresse et ils ont clore le litige en faveur des chinois c'est des voleurs  crosseur.",Neutral,Books,0
290,Mauvaise qualité des articles,1,2020-07-01 06:03:55+00:00,Mauvaise qualité des articles. A fuir !,Neutral,Uncategorized,0
291,J'ai commandé des lettres  lumineuse,2,2020-06-25 17:50:40+00:00,"J'ai commandé des lettres  lumineuse, chez Henan Luck Trading Company Lt via Alibaba. On m'avez fait miroité qualité top,  6 mois après les lettres on toutes rouiller, j'ai contacté le vendeur un discourt sans fin !
avec des arguments absurdes!
on pense faire de bonne affaire mais il faut savoir que les chinois sont les rois du commerce ils savent vendre!  mais depuis j'ai mis une croix sur tout ce qui se vends sur wish, alibaba aliexpress, ce sont des ventes sans retour ni garanti.
Il existe un vrais marche chinois mais il faut être sur place!!",Positive,Uncategorized,0
292,"J'ai fait une enquête, c'est de l'arnaque",1,2020-06-21 16:41:59+00:00,"Bonjour a tous 
La 1ere des choses a dire, je vous déconseille ce site 
Je vous explique 
J ai un projet d'ouvrir un entrepôt de vente des produits alimentaires enfant que grossiste, J ai donc essayé de voir les tarifs chez Alibaba, des tarifs très avantageux qui ont une évidence de donner un Max de bénéfice 
Avant de faire mes commandes, J ai essayé de lire les avis ici même, car moi avant de faire un achat sur Internet je fais tjrs une recherche du marchand sur Google et aussi du site vendeur. 

Les avis de Trustpilot m'ont alerté. Bcp des avis négatifs liés à une escroquerie.Mais d un côté j'ai Lu aussi des avis favorables. 
J'ai pensé que peut être qu' il fallait bien  cibler les  fournisseurs, C est a dire aller vers les producteurs direct, c'est ce que j'ai fait
J ai contacté les producteurs d'huile d'olive, du riz balmatic, des pâtes, des oeufs Bio, du sucre, de la farine de blé bio 

A ces producteurs, j ai essayé de les écrire avec un anglais correct, curieusement le plus souvent ils m'ont demandé de faire la conversation WhatsApp ou bien une question que si je suis un américain ou pas ? 
J'ai compris que il y a qlq chose qui se cache entre ces deux demandes insistantes, alors j ai joué le jeu aussi, J ai dit que ke suis un ancien  officier de la FBI et je suis retraité, je veux me convertir dans le business de vente des produits alimentaires en gros, et J ai commencé à leur demander si ils ont des hectares de champs de riz ou de blé, où est ce qu'ils trouvent les olives qu'ils transforment en huile, etc 

J ai passé 3 semaines dans cette petite enquête personnelle. 
Aujourd'hui, je viens de remarquer que tous ces marchands que J 'ai discuté avec, leurs comptes ont disparu, très très surpris, 
J'ai compris une chose, ce site c'est de la daube, c'est une escroquerie organisée, 
Ne partez pas jeter votre argent dans leur poche, je doute mm que tous ces marchandises existe, c'est du vol 
Oublier ça, moi J ai eu la réponse, j'allais engagé plus de 100 000 euros dans les business avec Alibaba et ses fournisseurs fantômes 
A fuir vraiment. 
Franchement ça n'a rien à avoir avec les sites comme Amazon

Un vrai Conseil de ma part qui ai mené une petite enquête personnelle car j'ai un projet, ne partez pas jeter votre argents sur Alibaba, j'ai fait ce qu'il fallait faire, c'est a dire vous partager mon expérience, libre a vous et votre fric",Positive,Food,0
293,Que des Escrot,1,2020-06-18 18:11:01+00:00,Que des Escrot ! Il faut sans arrêt payer mais on ne reçoit rien !! NE JAMAIS COMMANDER CHEZ EUX !!!! une personne avertie en vaut 2..,Neutral,Uncategorized,0
294,pour le moment je ne juge pas car j aie…,1,2020-06-18 07:17:45+00:00,pour le moment je ne juge pas car j aie commande pas de nouvelles mon compte ne s ouvre pas payee mais pas de nouvelles je mettrais une autre note si recu,Neutral,Uncategorized,0
295,Je déconseille,2,2020-06-10 20:24:04+00:00,"Je déconseille. Les prix affichés ne sont pas ceux qui nous attendent c'est pour ""appâter"" le client. Exemple prix affiché pour 1 interrupteur : 15 euros, je fais une demande de commande on m'annonce 30 euros + port. Grosse perte de temps!! Je ne veux plus en entendre parler!",Neutral,Uncategorized,0
296,évitez de travailler avec harrigem…,1,,"évitez de travailler avec harrigem limited nom du gérant anthony MENASHI
ainsi que sont transitaire GOLDENWAYINTERNATIONAL SHIPING & LOGISTIC COMPANY GISL.
Des voleurs et arnaqueurs
Il vous propose des prix très intéressants pour des produits qu'ils n'ont pas, enfin de comptent ce petit réseau est très bien monté il vous délivre tout les documents demandés. 
Faite attention évitez les ces la meilleurs des choses.",Negative,Books,0
297,Very good quality,5,,Very good quality,Positive,Uncategorized,1
298,alibaba express,1,2020-05-21 09:10:25+00:00,"Alibaba a évier croyez moi !!!
Personne est responsable sur cette site, les promesses sont que des mensonges 
J’ai retourné le produit acheté et voilà un litige qui est crée qui se termine par une décision de non remboursement 
Le produit est retourné et l’argent sont encaissés !
Pour faire réclamation le vendeur vous envoie vers le site alibaba et celui là vous envoi vers le vendeur
Vous leur parlez en français ou en anglais on vous répond (qu’ils ont pas compris le sens de votre phrase vous pouvez recommencer ) 
On vous fait balader des jours Et vous recommencer rien n’est noté sur votre dossier il faudra expliquer chaque fois votre problématique 
Ça se termine toujours par (je n’ai pas compris le sens de votre phrase et ils vous demande de reformuler ) c’est l’arnaque 
Finalement j’ai fini par abandonner mes 115€ et le produit est chez le vendeur qui met Finished sur votre dossier 
Bien sûr si j’ai retourné le produit par ce que c’est un de très mauvaise qualité les fils qui débordant de partout et les tissus ce sont des torchons ( des rideaux qui ressemblais de loin aux photos sur le site)",Neutral,Uncategorized,0
299,J'achéte réguliérement sur le site…,5,2020-05-13 00:00:00+00:00,J'achéte réguliérement sur le site aliexpress et quelque fois j'ai un article qui n'ai pas envoyé alors je déclare un litige et l'article m'es remboursé . voila c'et du sérieux bravo les chinois.,Neutral,Uncategorized,1
300,J'ai voulu me laisser tenter pour la…,1,,J'ai voulu me laisser tenter pour la toute première fois par un achat sur ce site. Quelle grosse erreur de ma part! Le colis devait arriver le 23.04.20 et toujours rien. Quand on ouvre un litige sur alibaba ils font la sourde oreille. Vraiment dégoûtée!!! On ne m'y reprendra plus. Que des escroc. Lamentable de permettre ceci de nos jours!!,Neutral,Uncategorized,0
301,la gestion des commandes du groupe…,1,2020-05-12 07:10:28+00:00,"la gestion des commandes du groupe alibaba est lamentable voir une interprétation d'un site marchand que l'on peut qualifier absolument pas sérieux et même d’escrocs, car leurs filiale ALIEXPRESS, ne répond même pas aux mails de réclamations envoyés suite a plusieurs commandes passé sur leur site marchand, plus de reconnaissance du compte client, commande débité, pas de confirmation de commandes reçu et aucune réponse aux réclamations et bien entendu aucun espoir de recevoir les commandes passées je déconseille fortement car pour moi il s'agit la d'escroquerie.",Neutral,Uncategorized,0
302,J’aimerais acheter un scooter…,5,2020-05-08 00:51:59+00:00,J’aimerais acheter un scooter électrique mais ce site est il fiable ?,Neutral,Uncategorized,1
303,Articles conformes à la description.,5,2020-05-06 09:40:18+00:00,"Articles conformes à la description.
Couleurs, design et toutes les informations sur le site sont au rendez-vous.
BRAVOOO Elena, vous êtes une vrai PRO...",Neutral,Uncategorized,1
304,Évitez ce vendeur Guangzhou Ouerman…,1,2020-05-05 23:13:51+00:00,"Évitez ce vendeur Guangzhou Ouerman GarmentCo Sur Alibaba.com

Très mauvais vendeur, arnaque les gens. J’ai passé une commande de 15 pantalons et je n’ai les ai pas reçu. Le vendeur m’a promis un temps de livraison entre 15 à 20 jours malgré l’épidémie. j’ai attendu plus d’un mois et toujours pas reçu ma commande. j’ai reçu un document aujourd’hui que je devais payer une taxe de 57€, le vendeur me l’a pas dit. j’ai demandé un remboursement et il me dit qu’il ne me rembourserait pas. je ne peux pas suivre ma commande car la mise à jour est bloqué au 4 avril. je ne recommande pas ce vendeur, il est pas bon du tout. n’achetez rien chez lui. les commandes sont pas reçus et il dit qu’il ne rembourse pas. vendeur escroc. j’ai ouvert un litige et j’attends maintenant. j’ai dépensé 159€",Neutral,Uncategorized,0
305,Arnaqueuse,1,,"Evité de faire affaire avec Sophia Chan  son  
 ID:cn1519965064pxia  c'est une arnaqueuse elle va vous manipuler pour recevoir votre marchandise avant vous donner le devis et aucune discution  à son frais cacher après avoir reçu toute votre marchandise elle vous facture des frais câcher et vous donne son devis exorbitent  et vous être menaser de lui verser de 
l'argent pour quelle relâche votre marchandise pour la faire récupérer par un autre service de transport de votre choix c'est une petite  arnaqueuse cette transitaire qui manipule des clients qui itulise la plaque forme Alibaba",Neutral,Uncategorized,0
306,A good service And fast communication,5,2020-05-05 07:19:03+00:00,A good service And fast communication. Very professional.,Positive,Uncategorized,1
307,site escroc et voleur,1,2020-05-01 14:55:10+00:00,site escroc et voleur,Neutral,Uncategorized,0
308,Excellent,5,2020-04-25 08:55:22+00:00,"Satisfait de la marchandise. Produit vraiment correct . merci à Suki pour son efficacité  et ses recherches pour satisfaire ses clients.Par contre le transporteur est vraiment cher ... Une livraison rapide et sans reproche
A bientôt sur Alibaba",Neutral,Uncategorized,1
309,très satisfait,5,2020-04-24 18:04:48+00:00,très satisfait,Neutral,Uncategorized,1
310,EXCELLENTE SOCIETE VOUS POUVEZ TROUVER…,5,,"EXCELLENTE SOCIETE VOUS POUVEZ TROUVER VOTRE BOHNEUR DANS TOUTES LES CATEGORIES, IL SUFFIT DE BIEN CHOISIR SON USAINE CHINOISE, JE VOUS DONNES QUELQUES INFORMATIONS IMPORTANTES, TOUJOURS PRENDRE LA COUVERTURE TRADE ASSURANCE ET CHOISIR SI POSSIBLE DES SOCIETES ""GOLD SUPPLIER"" AVEC UNE MENTION DE MINIMUM 4.8 A 5 ETOILES ETANT GOLD DEPUIS QQUES ANNEES DEJA....ET DANS CE CAS SANS AUCUN DOUTE VOTRE ACHAT SERA PARFAIT BIEN MOINS CHER QU'EN EUROPE ENVOYE EN 2-3 JOURS ET EXCELLENT SUPPORT APRES VENTE...J'ADORE ALIBABA",Positive,Uncategorized,1
311,Commande disparue + profil réinitialisé + paiement bien effectué,1,2020-04-09 11:00:19+00:00,"Avant dernière commande en 2017 : je reçois une peluche avec 1 mois de retard et à l’intérieur un gros bloc de polystyrène, ce dont je ne me suis pas douté un instant. Pas top, mais au moins j'ai reçu ma commande.
Un stade supérieur plus récemment : une commande passée et payée en ligne avec mise à jour de ma nouvelle adresse postale. La commande a tout simplement disparu de mon profil, ma nouvelle adresse aussi. Mon profil est revenu au stade antérieur comme si rien ne s'était passé. Par contre, mon argent a bien disparu de mon compte. J'aurai du me méfier. Je voulais acheter une baguette magique pour ma fille. Elle marche. Aucun recours possible.
Ce sera ma dernière tentative avec ce site qui pratique visiblement l'escroquerie.
Une semaine plus tard : 
J'ajoute que le site Trust Pilot a été contacté par Aliexpress suite à ce commentaire. J'ai communiqué mon adresse mail. Ils ne m'ont pas écrit, et mon compte n'a pas été remis à jour. Je n'ai bien sûr pas été remboursé....",Negative,Uncategorized,0
312,Pas la moindre réponse à 2 demandes de…,2,2020-04-07 06:52:22+00:00,Pas la moindre réponse à 2 demandes de devis pour une maison pour enfant... Ma femme s'est renseignée auprès de clients intermédiaires et le prix à l'unité passait de 297 à 1000 euros à la tête du client. Donc plus cher qu'en Europe... Vive la délocalisation !!!,Neutral,Uncategorized,0
313,Quand je lis ces commentaires favorable…,1,,"Quand je lis ces commentaires favorable pour Alibaba , tant mieux pour vous si ça marche . mais attention moi aussi j'ai vécu ces transactions qui aboutissent . mais quand vous tombez sur un vendeur certifié escro ,que Alibaba ne désapprouve pas bonjour la chute.je vis cela en ce moment .et le pire c'est que le silence du service clients.aujourdhui , Alibaba pèse 39 milliards et des poussières .et bien avec 1800 euros qu'ils m'ont pris sans avoir livré mon achat  ça pèse pas lourd dans la balance .",Neutral,Uncategorized,0
314,"Attention à la societe d'escroc Xuzhou Noblewell International Trade Co., Ltd",1,2020-03-28 17:21:54+00:00,"J'ai eu affaire avec Natalie Wang de la société Noblewell. Faites très attention cette société est une société d'escrocs et vous ne recevrez jamais vos produits. 
Si par chance un jour vous les recevez ils arriverons entièrement brisés. La société vous dira qu'il n'y sont pour rien et refusera de vous rembourser.
C'est une escroquerie bien connu malheureusement je me suis fait avoir",Neutral,Uncategorized,0
315,Bandes de voleurs toujours aucun colis…,1,2020-03-22 20:59:40+00:00,Bandes de voleurs toujours aucun colis ne commandée pas chez eux .Cordialement,Neutral,Uncategorized,0
316,Perfect,5,,"Perfect, no problem.",Positive,Uncategorized,1
317,les entreprises qui passent des…,1,2020-03-06 13:02:41+00:00,"les entreprises qui passent des annonces sur ce site nous prennent pour des ""pigeons"" les prix affichés sont attractifs sauf que lorsque vous recevez le devis le prix est beaucoup plus élevé , idem pour le quantitatif minimum il est raisonnable sur l'annonce au final la condition c'est de remplir un container ... les coûts de transport c'est à la tête du client sans garanti ! ils remplissent le container sur un port de chine et après chacun pour soi . en comparant avec certains fournisseurs européens leurs tarifs sont de moins en moins compétitifs et la qualité rarement au RDV",Neutral,Uncategorized,0
318,Des escrocs et des SPAMEURS avec…,1,2020-02-14 12:58:31+00:00,"Des escrocs et des SPAMEURS avec Taobao.com ce site leur appartient également! ne vous plaignez pas si vous achetez en Chine, c'est votre choix pour essayer de gagner qq euros, mais quand le colis n'arrive pas, ne pleurnichez pas!",Neutral,Uncategorized,0
319,cela fait plus de 6 mois que je n'ai…,1,2020-02-14 11:58:29+00:00,"Update : le service client m'a contactée mais depuis que j'ai fourni les informations je n'ai toujours aucune solution.

cela fait plus de 6 mois que je n'ai pas reçu ma commande ... j'ai essayé de joindre le service client de nombreuses fois sans succès ! le fournisseur ne veut pas me livrer ma marchandise et Trade assurance a expiré et le remboursement ne peut plus se faire automatiquement, j'ai juste reçu un sample et maintenant ma commande est bloquée...
commande n° 17731595501023560 (200 paires de chaussettes)",Neutral,Books,0
320,Mes déboires avec eux ont été résolus…,3,,"Mes déboires avec eux ont été résolus en grande partie suite à mon avis défavorable sur eux et leurs services ici sur le site . ( j'en ai l'impression)
Ils m'ont contacté ici sur ce site et j'ai pu mettre à plat tous mes griefs
Ils en ont tenu compte...

A ce jour litige résolu avec eux et mon fournisseur
donc à ce jour précis je reste un peu dubitatif, j'aurais tant aimé résoudre les problèmes dans l'intimité avec eux et le fournisseur
Je redonne mon avis dès la prochaine commande passée à travers eux...",Neutral,Uncategorized,0
321,Lamentable....Colis jamais reçu et…,1,2020-01-24 09:02:20+00:00,Lamentable....Colis jamais reçu et impossible d'avoir des explications et le suivi du transport...Aucune indemnité ou remboursement. Colis en provenance de Chine ce que je ne savais pas lors de l'achat...,Negative,Uncategorized,0
322,"Support ne supportant pas, ne pas prendre d'objets cher.",2,2020-01-13 14:02:59+00:00,"Une place de marché très intéressante, avec souvent des produits corrects.
MAIS le support Alibaba (ou aliexpress) est juste lamentable.
Pour la transaction 3000714671690027 le paquet est arrivé à la poste le 22/11/19. Ni la poste, ni aliexpress ne m'informe de l'arrivée. Je reçois un email d'Aliexpress le 9/12/19 m'informant de l'arrivée du paquet. Le 10/12/19 je vais à la poste où ils me disent (et me fournissent un papier le certifiant) que le parquet a été retourné à l'envoyeur le 09/12/19 (donc le jour où j'ai été informé de la disponibilité de l'objet).
Le vendeur se retranche derrière Aliexpress qui à son tour se retranche derrière le fait que le paquet est arrivé mais pas retiré !!!
Aucun recours ne change quoi que ce soit. J'en suis pour 240€ et le vendeur à récupéré la commande...
A éviter, sauf pour de petits objets (et encore il ne faut pas être pressé).

16 Janvier 2020 : demande d'alibaba pour contact (juste un lien vers leur faq) pour en savoir plus alors que le numéro de transaction est en clair. J'ai déjà fait 2 appels sans que l'on m'aide sur les pièces a fournir ou que celles que j'ai soient prisent en compte.",Neutral,Uncategorized,0
323,comment ferait on sans eux,5,2020-01-09 08:56:40+00:00,comment ferait on sans eux,Neutral,Uncategorized,1
324,achat d'un drone spray agricole société…,2,2020-01-06 07:16:14+00:00,achat d'un drone spray agricole société Feyi technologies a shenzen ''. 4200 usd perdu le drone ne fonctionne pas ''Un envoi d'occasion et pièces cassés radar et FPV '' cette société ne fournit pas de pièces détachées '' d'entrée et ne fait pas fonctionner la garantie 1 an '' ils m'ont envoyé 3 downloads différents ''en 4 mois et des facon de calibration du drone jamais identique '' puis Miss Evlyn Wo et son technicien Frank on simplement disparu ''ils ne répondent plus a messages sur Alibaba'' j'ai des pièces cassé dans transport ' et ils avaient dit qu'il m'aiderait a faire start engines ' drone '' cela fait 4 mois 1/2 '' Alibaba avec ses employés corrompu on donnez raison a ce vendeur ''malgré toutes les preuves que j'ai envoyez pendant plus de 2 mois et demi '' Non ce vendeur fait passer l'acheteur pour un incapable de faire fonctionner un drone 'Je suis gérant formateur drone en France 'ceka fait 89 ans que je pilote et regles toutes sortes de drones 'ALIBABA j'ai 18 années client chez vous '' Quelle est cette mauvaise politique vis a vis des acheteurs '? Merci de revoir ma dispute et de lire depuis le debut tout les messages de la vendeuse Evlyn Wo '' C'est des escrocs cela est pourtant flagrant,Neutral,Uncategorized,0
325,Site de voleurs et d'escrocs,1,2020-01-04 17:50:14+00:00,"Site de voleurs et d'escrocs.  Ils utilisent des numéros bidons (déjà utilisés pour d'autres envois, la boutique 3C Photo Store a cette pratique) et vous disent que la marchandise est livrée. Alibaba,l'escroquerie made in China.",Neutral,Uncategorized,0
326,voleurs,1,2020-01-04 15:24:00+00:00,Que des voleurs vous payer on reçoit rien je comprends pas avec tous les mécontentements comment ce site se retrouve pas face à la justice,Neutral,Uncategorized,0
327,J'ai commandé un produit on me dit…,4,,"J'ai commandé un produit on me dit qu'il est retenu par la douane du Nigeria et là je dois faire un transfert à nouveau,que pensez vous?",Neutral,Uncategorized,1
328,"BONNE EXPERIENCE, Mais Alibaba...",4,,"Le site est vraiment bien. J'ai pu faire des affaires depuis la Chine étant en Côte d'Ivoire sans besoin de me déplacer, économisant les frais de billet d'avion. J'ai commandé des cravates avec logo avec la société Shengzhou Eagle Necktie and Clothing. La société a été très honnête et crédible.
Cependant, il s'est passé quelque chose de mal au sujet de la confirmation de la réception des marchandises sur Alibaba. J'ai reçu la totalité des marchandises le 26 Décembre 2019 soir. J'ai allumé mon ordinateur le lendemain 27 matin à 2h GMT pour valider la réception de mes 7 commandes quand j’aperçois que 6 commandes sur les 7 ont été confirmées il y a 2 jour c.à.d le 25 Décembre, le jour de Noel, entre 8h17 et 8h32 GMT. Qui les a validé ? Alors que ce 25 Décembre, je n'ai pas allumé l’ordinateur et je ne suis pas sorti, j'étais au repos dans ma maison du matin au soir et l'ordinateur est dans ma chambre.
J'ai demandé à mon fournisseur qui dit ne pas avoir ce pouvoir. Qui donc les a validées à ma place? J'ai consulté les avis sur Alibaba et je lis un utilisateur d'Alibaba qui se plains du même problème car ses marchandises étaient encore en route lorsque le système a validé seul la réception. Je demande donc à l'équipe technique de Alibaba de  corriger ce fait.",Neutral,Uncategorized,1
329,ARNAQUES GROSSIÈRE MAIS LÉGALE.,1,2019-12-28 00:00:00+00:00,"ARNAQUES GROSSIÈRE MAIS LÉGALE
Article reçu qui ne correspond pas du tout à la commande et qui en plus tombe en panne au bout de 2 mois. 160 € offert à Ali arnaque... 
une fois l article qui arrive à votre domicile on vous demande de vous acquitter d une taxe de TVA et douane env 30% supplémentaire et comme vous attendez le produit commandé depuis un mois et demi vous paierez.
Attention produit commandé non livré.",Neutral,Uncategorized,0
330,"ALI (BABA/Express...) A FUIR, passez votre chemin...",1,2019-12-26 15:44:39+00:00,"Bonjour,
Retour d'expérience très négatif. A FUIR les Alibaba et marques du groupe comme AliExpress….
J'ai essayé pour voir, et c'est vraiment très décevant.
Certes les prix sont alléchants, les produits proposés nombreux...
Ne pas oublier les frais de douane au dessus d'une vingtaine d'euros, surtout si l'abruti de soit disant commerçant vous passe cela sous DHL (bande de c**s, degrés zéro de la compétence).
En cas de litige, oubliez la soit disant ""protection du consommateur"" annoncée sur le site… on livre un article inutile (erreur de leur part, incapable de faire une commande), mais on ne rembourse pas les frais de livraison, donc il vous faut refaire une nouvelle commande et donc avoir de nouveau des frais de transports…
(Moins de soucis sur EBAY avec PAYPAL…si si  c'est vrai)
On vous ferme la plus grosse commande d'office et l'on ne vous rembourse pas...rien, pas d'explications.. jamais reçu mais pourtant indiqué comme tel (pas par moi) impossible de contester...
La seule chose vous restant à faire est de leur faire de la bonne publicité à hauteur de la qualité de ce site marchand, cela pour éviter que d'autres pigeons n'ailles chez eux.
Donc c'est la première et dernière fois pour moi avec cette société ayant des pratiques très en dessous du minimum attendu.
conclusion : A FUIR, oubliez c'est de l'arnaque….
Si vous ne résistez pas, ne pas commander au dessus de 10 euros port compris pour limiter la casse

Les avis positifs sont certainement des avis payants...",Negative,Books,0
331,SCOOTER MYHOPE,1,2019-12-19 17:05:26+00:00,J AI PAYE 590.00 POUR UN SCOOTER MYHOPE JAMAIS RECU ET JE NE PEUX PAS RECUPERER MA PAYE GROS ARNAQUE NE JAMAIS COMMANDE SUR CE SITE,Neutral,Uncategorized,0
332,Alors eux c est bien Alibaba et les 40…,1,2019-12-19 11:14:01+00:00,"Alors eux c est bien Alibaba et les 40 voleurs 
Sa porte bien le nom il prenne pas Paypal méfier vous 
.",Neutral,Uncategorized,0
333,J'ai reçu la moitié de ce que j'avais…,1,,J'ai reçu la moitié de ce que j'avais commandé. Ali Baba ne répond pas à ma plainte. Total irrespect de la clientèle. Je ne commanderai plus jamais rien sur ce site.,Neutral,Uncategorized,0
334,excellent service  dans tous,5,,excellent service  dans tous,Positive,Uncategorized,1
335,Escroqué par société référencée alibaba,5,2019-12-01 14:09:19+00:00,"Escroqué par une société référencée sur alibaba. Envoi de facture, paiment par western union, plus de nouvelles. Alibaba me dit apres 3 semaines avoir banni ce prestataire, mais en ressayant, meme arnaque proposée avec un autre. Fuyz alibaba, car arnaqué on ne peut rien faire !!",Neutral,Uncategorized,1
336,TOUJOURS QUE DES VOLEURS SUR…,1,2019-12-01 00:00:00+00:00,"TOUJOURS QUE DES VOLEURS SUR ALIEXPRESS, IL NE FAUT PAS COMMANDER SUR SES SITES, J'AI FAIT PLUSIEURS ACHATS ET RECU QUE DE LA MER.E, A EVITER...",Neutral,Uncategorized,0
337,professionnel and serious,5,,"professionnel and serious
Good luck",Positive,Uncategorized,1
338,"super magasin,contact avec Kira(ma…",5,,"super magasin,contact avec Kira(ma vendeuse) très professionnelle et super sympa.merci à vous",Positive,Uncategorized,1
339,Very good service,5,,"Very good service, thank you",Positive,Uncategorized,1
340,a eviter,1,2019-11-15 13:39:52+00:00,Payé 74 usd et je n'ai rien reçu.l'assurance que j'ai payé est une arnaque,Neutral,Uncategorized,0
341,TRES SATISFAIT,5,2019-10-28 17:54:33+00:00,TRES SATISFAIT,Neutral,Uncategorized,1
342,Bien dans l'ensemble par contre à…,4,2019-10-25 06:42:45+00:00,"Bien dans l'ensemble par contre à éviter d'acheter chez ce vendeur shenzhen luxe silicone CO,, Ltd car que de souci",Neutral,Uncategorized,1
343,bonjour  alibaba  et 40 voleur,1,2019-10-23 19:13:25+00:00,"bonjour  alibaba  et 40 voleur. j ai commandé  2 pièce  montre  etc .j ai payer mais la LIVRAISON  n est jamais  arrivée  .vous  appelez  au téléphone  soit  disant  gratuit   ces faux j ai 135.euros de ma poche. après 40 minutes  sa ma raccroche  au nez.si vous  parlez  anglais. Ces mort
.enfin  pour  la valeur  de 40 euros  de marchandise   sa me revient  à 200 euros   pouvez  avoir  quelques  personne   au bout  du fil  j ai parlé  dans  le vent  arnaque  arnaque  bon courage   .",Neutral,Uncategorized,0
344,Il est assez rigolo de constater encore…,1,2019-10-10 09:50:50+00:00,"Il est assez rigolo de constater encore aujourd'hui fin 2019 que des pigeons se font encore avoir par des vendeurs qui demandent unpaiement sur western union !!!!! il y a 20 ans que tous le monde sait (ou presque) que W U est la banque de la crimininalité en tous genre sur cette planete, 
MDR",Neutral,Uncategorized,0
345,Acheteur n'est pas protégé/ pas de…,1,2019-10-06 18:40:55+00:00,"Acheteur n'est pas protégé/ pas de service client
Ça fais depuis un bon petit moment que je commande sur Aliexpress mais ... j'ai passé une commande il y a un peu plus d'un mois puis je l'ai reçu pas de la bonne taille et j'ai donc décider d'ouvrir un litige mais ce site protège son vendeur , on me demande accepter 30% de prix payé ou retourner le produit en chine à ma charge ...
puis je voulais contacter le service client mais SURPRISE nous sommes pas chez american Amazon qui vous appelle sous 2H gratuitement, là nous sommes en chine : pas de contact ni mail ni ligne de service client
Mefiez-vous des rabais sur ce site de vente... vous n’êtes pas protégé",Neutral,Uncategorized,0
346,Vous achetez pas cher des produits de…,1,2019-09-29 13:25:00+00:00,"Vous achetez pas cher des produits de très mauvaise qualité voir dangereux. Je ne conseille pas. J'ai acheté des chaussures de sport, ce n’était pas des vrais (j'ai comparé mon ancienne paire avec celle que j'avais reçue (beaucoup plus lourde et de très mauvaise finition.",Neutral,Uncategorized,0
347,"tout très bien,",5,2019-08-29 17:17:05+00:00,"tout très bien,",Neutral,Uncategorized,1
348,C'est des arnaqueurs !!!!,1,2019-08-26 12:53:52+00:00,"C'est des arnaqueurs !!!!

Attention, surtout pas commandé chez eux.
J'ai commandé un appareil électronique avec frais de port compris.
J'ai été contacté par le messenger du site alibaba et par whatsapp par un employé et il m a demande expressément de re payé par les frais de livraison sinon il m'envoi pas le colis.
Bien evidement je n'ai pas accepté de payé a nouveau et Je n'ai jamais rien recu.
Ne commander surtout pas chez eux.",Neutral,Uncategorized,0
349,commande réussit et reçut rapidement,5,2019-08-16 01:56:47+00:00,"commande réussit et reçut rapidement, conforme a la description",Neutral,Uncategorized,1
350,bonsoir je mes suis fais avoir par un vendeur,1,2019-08-05 22:33:39+00:00,"bonsoir je mes suis fais avoir par un vendeur de produits apetamin il ma dis de luis envoyer l'argent par Wester union est puis l'envoi  a étais anule après il ma dis de lui envoyer ca par money grame je l'envoye est en suis il la réussi l'argent  Esp après il ma pas envoyer le produis suite ils ma dis de paye 200 euros de duanan j'ai refuse est je lui est demande mes  donnais mon argent il a nie  si vous vous contacte ce numero pour ce produis n'est accepte  pas +1774 326 0063 non STEFAN OLSO
AUTRE  NUMERO
+90535 308 33 69 FOREIGN AND DOMESTIQUE",Negative,Uncategorized,0
351,Je suis  très  contente de recevoir …,5,,Je suis  très  contente de recevoir  mes colis à  temps merci beaucoup suis vraiment satisfait,Neutral,Uncategorized,1
352,Zéro étoile même si j'aurai pu,1,2019-07-28 22:05:57+00:00,"Zéro étoile même si j'aurai pu, je me suis faite roulé comme une débutante .
Je vous conseille de ne jamais payer sans assurance ....moneygram etc....
Escroquée par des indien ou je ne sais pas d'usa Canada. Ils sont trop fort dans la manipulation et harcèlement...
Je vous souhaite pas de tomber sur eux ils sont nombreux sur alibaba . Car ils mettent les même photos sur watshap.
Voilà zéro confiance ,c'est mon conseil ...",Neutral,Uncategorized,0
